ano;RISP;AISP;CISP;munic;Regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_interv_policial;estupro;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;sequestro_relampago;estelionato;recuperacao_veiculos;pol_militares_mortos_serv;pol_civis_mortos_serv
2004;6;29;144;Bom Jesus de Itabapoana;Interior;3;0;0;0;6;12;0;1;1;1;0;16;5;0;0
2004;6;32;121;Casimiro de Abreu;Interior;6;0;0;0;9;2;16;13;3;3;0;16;23;0;0
2004;6;32;122;Conceição de Macabú;Interior;8;0;0;0;2;1;7;5;6;4;0;4;18;0;0
2004;6;32;123;"Macaé;Quissamã;Carapebus";Interior;159;0;2;3;40;240;88;43;73;31;0;104;150;0;0
2004;6;32;128;Rio das Ostras;Interior;44;0;2;5;19;95;39;6;31;19;0;87;80;0;0
2004;6;36;135;Itaocara;Interior;2;0;0;0;4;1;0;4;0;1;0;14;9;0;0
2004;6;36;136;"Santo Antônio de Pádua;Aperibé";Interior;8;0;1;0;5;7;0;1;12;5;0;19;13;2;0
2004;6;36;137;Miracema;Interior;0;0;0;0;8;2;0;0;1;2;0;19;2;0;0
2004;6;36;142;Cambuci;Interior;3;0;0;0;1;1;0;0;0;2;0;11;5;0;0
2004;6;36;155;São Sebastião do Alto;Interior;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0
2004;7;11;111;Sumidouro;Interior;2;0;0;0;1;0;1;0;1;0;0;2;2;0;0
2004;7;11;112;Carmo;Interior;1;0;0;0;3;1;3;3;1;0;0;9;3;0;0
2004;7;11;151;Nova Friburgo;Interior;36;1;0;2;23;125;21;5;51;10;0;119;113;0;0
2004;7;11;152;Duas Barras;Interior;2;0;0;0;3;0;1;1;0;0;0;6;2;0;0
2004;7;11;153;Cantagalo;Interior;3;0;0;0;2;2;4;2;6;3;0;18;10;0;0
2004;7;11;154;"Cordeiro;Macuco";Interior;3;0;0;0;6;4;2;1;2;0;0;16;3;0;0
2004;7;11;156;Santa Maria Madalena;Interior;2;0;0;0;4;0;1;0;0;0;0;6;3;0;0
2004;7;11;157;Trajano de Morais;Interior;1;0;0;0;3;1;0;0;0;0;0;2;3;0;0
2004;7;11;158;Bom Jardim;Interior;3;0;0;0;11;0;0;0;4;5;0;13;12;0;0
2004;7;26;105;Petrópolis;Interior;21;0;0;1;39;168;47;20;71;10;0;140;57;0;0
2004;7;26;106;Petrópolis;Interior;2;0;3;2;16;16;14;8;8;8;0;25;42;0;0
2004;7;30;104;São José do Vale do Rio Preto;Interior;0;0;0;0;1;1;1;0;0;0;0;4;11;0;0
2004;7;30;110;Teresópolis;Interior;19;0;3;4;35;62;41;15;23;14;0;169;69;0;0
2004;7;38;107;Paraíba do Sul;Interior;4;0;0;0;8;11;5;3;6;3;0;15;14;0;0
2004;7;38;108;"Comendador Levy Gasparian;Areal;Três Rios";Interior;17;0;2;0;19;76;38;38;33;9;0;52;52;0;0
2004;7;38;109;Sapucaia;Interior;0;0;0;0;6;2;13;14;6;1;0;5;7;0;0
2005;1;1;6;Rio de Janeiro;Capital;68;4;2;39;83;794;343;50;44;4;1;131;661;0;0
2005;1;1;7;Rio de Janeiro;Capital;15;0;1;4;4;112;153;8;0;26;0;28;133;1;0
2005;1;2;9;Rio de Janeiro;Capital;18;0;1;3;15;821;229;14;71;21;3;251;111;2;0
2005;1;2;10;Rio de Janeiro;Capital;2;0;1;2;21;694;111;7;80;13;3;368;61;0;0
2005;1;3;23;Rio de Janeiro;Capital;23;1;3;20;22;1980;1043;87;97;30;2;528;898;0;1
2005;1;3;24;Rio de Janeiro;Capital;31;1;4;21;21;1103;1164;89;87;23;1;188;846;1;0
2005;1;3;25;Rio de Janeiro;Capital;36;1;2;27;20;759;690;208;53;29;0;112;739;1;0
2005;1;3;26;Rio de Janeiro;Capital;1;0;0;0;5;66;62;4;6;2;0;6;26;0;0
2005;1;3;44;Rio de Janeiro;Capital;44;0;1;21;15;830;1296;193;52;14;0;92;829;0;0
2005;1;4;17;Rio de Janeiro;Capital;33;3;0;13;37;758;469;115;52;6;0;116;548;1;0
2005;1;5;1;Rio de Janeiro;Capital;6;0;3;1;7;735;29;39;80;3;1;846;60;0;0
2005;1;5;4;Rio de Janeiro;Capital;49;2;0;7;17;1174;143;66;38;2;2;88;125;0;1
2005;1;6;18;Rio de Janeiro;Capital;17;0;5;9;18;1089;398;25;39;10;9;159;154;0;0
2005;1;6;19;Rio de Janeiro;Capital;23;1;1;24;28;767;626;39;127;30;2;367;552;2;0
2005;1;6;20;Rio de Janeiro;Capital;27;1;4;33;20;908;604;48;71;21;2;173;364;0;0
2005;1;13;5;Rio de Janeiro;Capital;14;0;1;2;20;1188;67;37;75;14;1;575;97;1;0
2005;1;16;22;Rio de Janeiro;Capital;71;0;4;35;40;1298;1191;202;139;8;0;230;785;0;0
2005;1;16;38;Rio de Janeiro;Capital;78;0;4;27;37;935;1554;245;113;16;1;164;987;0;1
2005;1;17;37;Rio de Janeiro;Capital;49;0;0;37;35;804;644;26;78;26;1;254;549;1;2
2005;1;19;12;Rio de Janeiro;Capital;6;1;2;4;13;547;25;6;106;22;1;308;44;0;0
2005;1;19;13;Rio de Janeiro;Capital;13;0;0;3;8;431;19;2;71;18;0;189;28;0;0
2005;1;22;21;Rio de Janeiro;Capital;137;0;6;57;39;1586;1796;426;87;11;0;258;1450;5;1
2005;1;23;14;Rio de Janeiro;Capital;5;0;0;0;13;587;51;7;102;26;12;308;55;0;0
2005;1;23;15;Rio de Janeiro;Capital;36;2;1;26;15;343;73;5;22;12;0;134;87;1;0
2005;2;9;27;Rio de Janeiro;Capital;110;0;1;19;23;1365;1661;112;100;24;2;187;642;0;0
2005;2;9;28;Rio de Janeiro;Capital;68;1;2;8;15;978;904;45;61;10;0;132;395;0;0
2005;2;9;29;Rio de Janeiro;Capital;87;2;4;26;39;1643;693;50;115;11;1;346;469;0;0
2005;2;9;30;Rio de Janeiro;Capital;67;0;2;7;30;996;773;89;39;11;4;149;338;0;0
2005;2;9;39;Rio de Janeiro;Capital;145;0;11;43;48;1142;1567;247;48;19;1;95;922;2;0
2005;2;9;40;Rio de Janeiro;Capital;55;0;2;25;27;791;795;121;59;8;0;59;662;0;0
2005;2;14;31;Rio de Janeiro;Capital;40;1;3;1;6;192;300;1;12;6;0;11;69;0;0
2005;2;14;33;Rio de Janeiro;Capital;140;1;0;4;42;841;905;59;86;22;2;178;579;0;0
2005;2;14;34;Rio de Janeiro;Capital;188;2;2;63;87;1376;1363;91;59;29;0;223;1022;0;0
2005;2;18;32;Rio de Janeiro;Capital;96;2;0;38;88;760;414;76;94;36;5;246;463;0;0
2005;2;18;41;Rio de Janeiro;Capital;54;0;0;9;23;731;499;23;70;32;14;227;213;0;0
2005;2;27;36;Rio de Janeiro;Capital;182;2;2;38;109;600;233;65;39;27;0;147;325;0;0
2005;2;31;16;Rio de Janeiro;Capital;46;0;0;1;52;883;357;21;107;69;3;748;279;0;0
2005;2;39;35;Rio de Janeiro;Capital;257;4;5;8;144;1661;972;68;129;65;2;433;522;0;0
2005;2;39;43;Rio de Janeiro;Capital;69;0;6;2;23;90;62;8;14;20;0;47;93;0;0
2005;3;15;59;Duque de Caxias;Baixada Fluminense;213;0;11;53;95;2515;1438;304;141;48;7;399;1213;1;0
2005;3;15;60;Duque de Caxias;Baixada Fluminense;189;2;10;21;53;362;605;80;60;25;0;32;492;0;0
2005;3;15;61;Duque de Caxias;Baixada Fluminense;35;0;0;2;11;47;52;10;8;1;2;12;48;0;0
2005;3;15;62;Duque de Caxias;Baixada Fluminense;150;1;1;46;34;307;396;135;42;16;4;41;347;0;0
2005;3;20;52;Nova Iguaçu;Baixada Fluminense;39;0;5;2;73;1170;545;86;72;22;2;335;171;0;0
2005;3;20;53;Mesquita;Baixada Fluminense;78;0;4;18;38;398;191;31;25;16;0;132;197;0;0
2005;3;20;54;Belford Roxo;Baixada Fluminense;190;1;3;9;55;420;238;93;52;16;0;74;171;0;0
2005;3;20;56;Nova Iguaçu;Baixada Fluminense;170;0;2;19;74;356;326;27;34;37;0;23;211;0;0
2005;3;20;57;Nilópolis;Baixada Fluminense;66;0;4;9;40;815;299;31;49;14;0;164;409;0;0
2005;3;20;58;Nova Iguaçu;Baixada Fluminense;215;5;3;6;108;432;382;32;34;19;0;78;309;0;0
2005;3;21;64;São João de Meriti;Baixada Fluminense;196;1;9;14;130;1156;710;127;104;37;1;200;871;0;0
2005;3;24;48;Seropédica;Baixada Fluminense;32;0;0;2;17;49;84;32;20;17;0;27;81;0;0
2005;3;24;50;Itaguaí;Baixada Fluminense;81;1;2;1;43;127;77;8;16;41;0;92;129;0;0
2005;3;24;51;Paracambi;Baixada Fluminense;9;0;0;0;11;19;8;9;1;2;0;20;14;0;0
2005;3;24;55;Queimados;Baixada Fluminense;73;0;1;0;56;127;44;14;28;9;0;49;38;0;0
2005;3;24;63;Japeri;Baixada Fluminense;45;0;0;1;39;31;18;3;12;7;0;11;14;0;0
2005;3;34;65;"Magé;Guapimirim";Baixada Fluminense;68;1;7;1;22;91;69;33;26;31;0;60;81;0;0
2005;3;34;66;Magé;Baixada Fluminense;70;0;1;7;22;102;82;11;9;15;0;28;73;0;0
2005;3;40;54;Belford Roxo;Baixada Fluminense;86;3;0;6;30;274;156;23;20;3;0;59;154;0;0
2005;4;7;72;São Gonçalo;Grande Niterói;112;0;1;19;54;878;297;41;85;20;1;287;424;0;0
2005;4;7;73;São Gonçalo;Grande Niterói;72;0;0;10;39;527;212;17;62;17;0;210;393;0;0
2005;4;7;74;São Gonçalo;Grande Niterói;165;0;4;19;76;1363;312;22;96;39;0;239;313;0;0
2005;4;7;75;São Gonçalo;Grande Niterói;86;0;1;2;37;197;97;8;24;20;0;44;150;0;0
2005;4;12;76;Niterói;Grande Niterói;50;0;2;13;34;1296;188;22;89;7;1;418;177;0;0
2005;4;12;77;Niterói;Grande Niterói;23;0;1;18;10;720;162;5;83;6;3;223;102;0;0
2005;4;12;78;Niterói;Grande Niterói;121;1;1;39;21;518;264;23;52;15;2;93;302;1;0
2005;4;12;79;Niterói;Grande Niterói;52;0;0;6;24;183;82;3;14;23;0;56;69;0;0
2005;4;12;81;Niterói;Grande Niterói;25;0;1;5;15;142;109;3;32;42;1;110;70;1;0
2005;4;12;82;Maricá;Grande Niterói;55;0;1;3;27;76;61;7;29;31;0;88;87;0;0
2005;4;25;118;Araruama;Interior;43;0;1;1;35;69;34;5;16;27;2;156;42;0;0
2005;4;25;124;Saquarema;Interior;33;0;0;1;23;15;14;3;7;13;0;46;43;0;0
2005;4;25;125;São Pedro da Aldeia;Interior;50;1;4;3;26;73;34;3;25;19;0;95;55;0;0
2005;4;25;126;"Cabo Frio;Arraial do Cabo";Interior;94;0;4;5;35;413;81;7;108;40;0;234;145;0;1
2005;4;25;127;Armação dos Búzios;Interior;47;0;3;0;22;71;32;0;30;31;0;68;64;0;1
2005;4;25;129;Iguaba Grande;Interior;3;0;0;0;2;22;8;0;13;7;0;17;17;0;0
2005;4;35;71;"Itaboraí;Tanguá";Interior;153;2;8;10;65;553;181;59;69;35;5;109;203;1;0
2005;4;35;119;Rio Bonito;Interior;20;1;1;0;9;61;30;12;12;11;0;28;38;0;0
2005;4;35;120;Silva Jardim;Interior;8;0;4;1;5;4;12;10;0;4;0;6;11;0;0
2005;4;35;159;Cachoeiras de Macacu;Interior;27;0;2;1;13;13;9;5;6;4;0;52;11;0;0
2005;5;10;88;Barra do Pirai;Interior;15;0;0;0;20;16;5;5;10;6;0;59;21;0;0
2005;5;10;91;Valença;Interior;9;0;1;0;17;19;1;2;12;4;0;44;5;0;0
2005;5;10;92;Rio das Flores;Interior;1;0;0;0;3;0;1;0;0;0;0;14;2;0;0
2005;5;10;94;Piraí;Interior;8;0;1;0;10;6;11;45;3;3;0;8;15;0;0
2005;5;10;95;Vassouras;Interior;10;0;0;0;10;6;2;3;4;1;0;26;9;0;0
2005;5;10;96;"Miguel Pereira;Paty dos Alferes";Interior;11;0;0;0;19;12;2;1;3;8;0;29;15;0;0
2005;5;10;97;Mendes;Interior;4;0;0;0;11;8;1;0;4;2;0;26;4;0;0
2005;5;10;98;Engenheiro Paulo de Frontin;Interior;1;0;0;0;5;1;4;0;5;1;0;2;4;0;0
2005;5;10;101;Pinheiral;Interior;6;1;0;0;13;4;2;1;3;1;0;11;7;0;0
2005;5;10;168;Rio Claro;Interior;6;0;0;0;10;3;1;1;1;2;1;8;2;0;0
2005;5;28;90;Barra Mansa;Interior;47;0;0;0;26;90;27;13;71;5;1;93;91;0;1
2005;5;28;93;Volta Redonda;Interior;70;0;1;1;42;159;35;3;84;17;0;224;123;0;0
2005;5;28;100;"Porto Real;Quatis";Interior;2;0;0;0;6;12;4;1;11;4;0;7;10;0;0
2005;5;33;165;Mangaratiba;Interior;16;0;2;0;7;28;13;1;5;4;0;20;27;0;0
2005;5;33;166;Angra dos Reis;Interior;83;0;3;1;24;87;8;2;21;19;0;110;44;0;0
2005;5;33;167;Paraty;Interior;19;1;0;0;7;18;4;0;23;8;0;56;13;0;0
2005;5;37;89;Resende;Interior;43;0;0;1;44;98;33;23;64;15;0;110;58;0;0
2005;5;37;99;Itatiaia;Interior;14;0;0;0;17;17;5;3;30;6;0;21;10;0;0
2005;6;8;134;Campos dos Goytacazes;Interior;74;2;3;1;41;418;32;16;80;25;0;177;115;1;0
2005;6;8;141;São Fidélis;Interior;9;0;0;0;8;7;3;2;1;2;0;16;8;0;0
2005;6;8;145;São João da Barra;Interior;4;0;0;0;7;7;2;1;4;5;0;4;12;1;0
2005;6;8;146;Campos dos Goytacazes;Interior;87;1;5;0;39;150;32;6;33;20;0;24;86;0;0
2005;6;8;147;São Francisco de Itabapoana;Interior;10;0;0;2;14;1;0;0;2;4;0;4;9;0;0
2005;6;29;138;Laje do Muriaé;Interior;1;0;0;0;2;0;0;0;1;0;0;6;1;0;0
2005;6;29;139;Porciúncula;Interior;1;0;0;0;6;1;0;0;0;1;0;9;3;0;0
2005;6;29;140;"Natividade;Varre-Sai";Interior;2;0;0;0;9;0;0;0;0;0;0;2;1;0;0
2005;6;29;143;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";Interior;37;0;0;0;34;26;6;0;17;5;0;74;25;0;0
2005;6;29;144;Bom Jesus de Itabapoana;Interior;0;0;0;0;8;3;0;2;0;3;0;18;6;0;0
2005;6;32;121;Casimiro de Abreu;Interior;8;0;0;0;4;9;15;17;7;4;0;19;26;0;0
2005;6;32;122;Conceição de Macabú;Interior;12;0;0;1;0;5;5;4;3;3;0;2;10;0;0
2005;6;32;123;"Macaé;Quissamã;Carapebus";Interior;125;0;2;2;39;211;76;27;39;29;0;129;165;0;0
2005;6;32;128;Rio das Ostras;Interior;32;0;0;2;18;97;38;5;19;9;0;129;99;0;0
2005;6;36;135;Itaocara;Interior;3;0;0;0;5;2;1;1;0;0;0;13;6;0;0
2005;6;36;136;"Santo Antônio de Pádua;Aperibé";Interior;9;1;0;0;16;8;2;1;2;3;0;44;15;0;0
2005;6;36;137;Miracema;Interior;1;0;0;0;11;2;0;0;2;1;0;40;2;0;0
2005;6;36;142;Cambuci;Interior;2;0;0;0;5;0;1;0;0;0;0;6;5;0;0
2005;6;36;155;São Sebastião do Alto;Interior;5;0;0;0;6;1;0;0;0;0;0;1;2;0;0
2005;7;11;111;Sumidouro;Interior;2;0;0;0;4;0;2;0;1;1;0;0;4;0;0
2005;7;11;112;Carmo;Interior;4;0;0;0;7;1;0;0;1;1;0;11;2;0;0
2005;7;11;151;Nova Friburgo;Interior;67;0;0;6;28;115;10;2;30;14;0;198;92;0;0
2005;7;11;152;Duas Barras;Interior;3;0;0;0;3;0;0;0;0;0;0;3;0;0;0
2005;7;11;153;Cantagalo;Interior;7;0;0;0;5;4;0;0;2;0;0;13;3;0;0
2005;7;11;154;"Cordeiro;Macuco";Interior;2;0;0;0;2;1;1;1;2;1;0;10;5;0;0
2005;7;11;156;Santa Maria Madalena;Interior;2;0;0;0;0;0;2;0;0;0;0;7;4;0;0
2005;7;11;157;Trajano de Morais;Interior;1;0;0;0;3;0;0;0;0;0;0;3;2;0;0
2005;7;11;158;Bom Jardim;Interior;4;0;0;0;4;0;2;0;3;2;0;6;8;0;0
2005;7;26;105;Petrópolis;Interior;26;0;1;1;36;188;32;17;39;18;1;213;57;0;0
2005;7;26;106;Petrópolis;Interior;4;0;0;0;19;19;6;4;4;6;0;60;39;0;0
2005;7;30;104;São José do Vale do Rio Preto;Interior;0;0;0;0;3;1;0;1;0;0;0;15;5;0;0
2005;7;30;110;Teresópolis;Interior;28;0;3;0;29;48;19;9;20;9;0;152;76;0;0
2005;7;38;107;Paraíba do Sul;Interior;3;0;0;0;9;5;1;6;6;5;0;10;5;0;0
2005;7;38;108;"Comendador Levy Gasparian;Areal;Três Rios";Interior;30;0;0;0;16;73;19;22;21;2;0;74;46;0;0
2005;7;38;109;Sapucaia;Interior;0;1;0;0;2;1;7;6;2;1;0;10;7;0;0
2006;1;1;6;Rio de Janeiro;Capital;63;0;5;22;30;767;276;33;52;9;1;240;657;1;0
2006;1;1;7;Rio de Janeiro;Capital;8;0;1;2;7;161;112;4;5;13;2;17;104;0;0
2006;1;2;9;Rio de Janeiro;Capital;20;0;2;6;6;1206;255;11;67;22;8;268;97;0;0
2006;1;2;10;Rio de Janeiro;Capital;13;0;0;2;13;1076;94;9;72;15;1;480;83;0;0
2006;1;3;23;Rio de Janeiro;Capital;13;0;8;7;20;1813;641;97;91;16;1;452;712;0;0
2006;1;3;24;Rio de Janeiro;Capital;38;0;2;13;11;973;680;69;46;3;0;153;720;0;0
2006;1;3;25;Rio de Janeiro;Capital;56;2;4;29;13;779;523;175;40;16;0;168;603;1;0
2006;1;3;26;Rio de Janeiro;Capital;27;0;1;26;9;954;823;44;36;9;0;99;243;0;0
2006;1;3;44;Rio de Janeiro;Capital;32;1;4;32;21;1084;969;149;53;6;1;121;332;0;0
2006;1;4;17;Rio de Janeiro;Capital;43;2;3;16;12;1077;516;144;85;2;1;140;437;0;0
2006;1;5;1;Rio de Janeiro;Capital;3;0;1;0;17;933;47;72;62;2;0;1232;47;0;0
2006;1;5;4;Rio de Janeiro;Capital;39;1;2;4;9;1038;136;23;23;1;0;62;81;0;0
2006;1;6;18;Rio de Janeiro;Capital;13;0;3;1;11;1109;574;41;72;9;4;141;128;0;0
2006;1;6;19;Rio de Janeiro;Capital;27;2;1;17;13;1119;724;93;99;20;10;355;532;3;0
2006;1;6;20;Rio de Janeiro;Capital;39;0;4;31;16;1110;809;69;54;18;4;210;435;0;0
2006;1;13;5;Rio de Janeiro;Capital;14;0;0;0;20;1492;65;32;81;11;2;628;104;0;0
2006;1;16;22;Rio de Janeiro;Capital;64;2;15;36;33;1710;1220;227;89;8;1;208;538;1;0
2006;1;16;38;Rio de Janeiro;Capital;86;1;3;27;34;1045;1331;284;64;14;1;167;866;0;0
2006;1;17;37;Rio de Janeiro;Capital;59;0;1;28;36;894;818;30;82;87;1;260;516;1;0
2006;1;19;12;Rio de Janeiro;Capital;3;0;9;2;18;692;22;6;55;18;1;384;58;2;0
2006;1;19;13;Rio de Janeiro;Capital;8;0;1;3;8;508;21;2;56;16;0;271;19;0;0
2006;1;22;21;Rio de Janeiro;Capital;110;2;2;38;31;1874;1668;330;75;16;0;286;1417;4;0
2006;1;23;14;Rio de Janeiro;Capital;8;0;1;1;7;845;47;4;67;20;3;384;48;2;0
2006;1;23;15;Rio de Janeiro;Capital;25;2;1;19;5;350;53;9;27;14;1;186;52;0;0
2006;2;9;27;Rio de Janeiro;Capital;87;1;4;28;29;1604;1580;104;92;16;0;302;442;0;0
2006;2;9;28;Rio de Janeiro;Capital;54;1;3;13;26;1109;939;26;79;9;0;148;380;0;0
2006;2;9;29;Rio de Janeiro;Capital;85;1;1;18;24;1584;668;55;91;12;0;352;336;0;0
2006;2;9;30;Rio de Janeiro;Capital;45;0;6;20;25;1014;654;41;64;13;0;139;264;0;0
2006;2;9;39;Rio de Janeiro;Capital;127;0;8;58;40;1346;1257;355;32;15;1;101;797;1;0
2006;2;9;40;Rio de Janeiro;Capital;82;0;1;12;18;920;791;212;49;5;2;57;555;0;0
2006;2;14;31;Rio de Janeiro;Capital;61;0;0;6;23;449;496;39;17;7;0;43;48;0;0
2006;2;14;33;Rio de Janeiro;Capital;119;1;1;27;40;1072;962;69;73;15;0;194;543;0;0
2006;2;14;34;Rio de Janeiro;Capital;234;3;3;53;66;1870;1785;116;104;17;0;331;1080;1;1
2006;2;18;32;Rio de Janeiro;Capital;99;2;3;23;56;984;438;49;95;15;0;315;555;2;0
2006;2;18;41;Rio de Janeiro;Capital;34;1;5;4;33;907;616;10;54;19;6;246;100;1;1
2006;2;27;36;Rio de Janeiro;Capital;232;0;0;33;125;786;223;72;67;32;0;216;314;0;0
2006;2;31;16;Rio de Janeiro;Capital;51;0;0;1;66;1360;496;26;91;57;1;1054;299;1;0
2006;2;39;35;Rio de Janeiro;Capital;272;6;8;10;138;2048;1010;61;129;45;1;565;692;2;0
2006;2;39;43;Rio de Janeiro;Capital;72;0;0;5;20;110;74;8;20;11;0;45;68;0;0
2006;3;15;59;Duque de Caxias;Baixada Fluminense;205;1;3;50;82;3421;1691;282;118;29;2;518;1612;0;0
2006;3;15;60;Duque de Caxias;Baixada Fluminense;171;0;4;16;43;533;525;37;50;24;1;25;590;0;0
2006;3;15;61;Duque de Caxias;Baixada Fluminense;14;1;0;0;11;81;85;6;5;6;0;18;62;0;0
2006;3;15;62;Duque de Caxias;Baixada Fluminense;136;1;2;42;20;382;302;43;28;19;0;35;279;0;0
2006;3;20;52;Nova Iguaçu;Baixada Fluminense;46;2;3;1;89;1270;614;81;70;20;0;321;242;0;0
2006;3;20;53;Mesquita;Baixada Fluminense;60;0;6;19;36;586;247;15;27;19;0;108;367;0;0
2006;3;20;56;Nova Iguaçu;Baixada Fluminense;138;0;5;23;50;316;331;21;32;15;0;25;212;0;0
2006;3;20;57;Nilópolis;Baixada Fluminense;53;0;0;17;22;942;395;9;35;15;1;154;479;0;0
2006;3;20;58;Nova Iguaçu;Baixada Fluminense;218;1;2;6;79;637;400;27;35;24;0;90;311;0;0
2006;3;21;64;São João de Meriti;Baixada Fluminense;208;0;7;17;95;1413;1047;107;90;31;3;279;1190;1;0
2006;3;24;48;Seropédica;Baixada Fluminense;34;0;0;0;33;48;93;20;6;11;0;36;81;0;0
2006;3;24;50;Itaguaí;Baixada Fluminense;73;0;2;0;32;196;90;5;36;35;0;75;198;0;0
2006;3;24;51;Paracambi;Baixada Fluminense;4;1;1;0;15;12;6;8;1;0;0;30;11;0;0
2006;3;24;55;Queimados;Baixada Fluminense;80;0;0;0;75;173;53;14;29;7;0;72;50;0;0
2006;3;24;63;Japeri;Baixada Fluminense;42;0;0;1;27;24;14;5;4;5;0;6;18;0;0
2006;3;34;65;"Magé;Guapimirim";Baixada Fluminense;60;0;1;5;34;112;82;17;30;24;0;48;90;0;0
2006;3;34;66;Magé;Baixada Fluminense;73;0;2;8;8;161;60;4;11;15;0;41;61;0;0
2006;3;40;54;Belford Roxo;Baixada Fluminense;209;1;1;28;124;797;419;65;60;24;0;251;433;0;0
2006;4;7;72;São Gonçalo;Grande Niterói;112;0;6;10;44;1230;407;51;110;30;0;231;527;0;0
2006;4;7;73;São Gonçalo;Grande Niterói;94;0;2;13;31;840;343;6;93;22;0;98;493;0;0
2006;4;7;74;São Gonçalo;Grande Niterói;168;1;5;20;69;1824;463;31;109;33;0;246;314;0;0
2006;4;7;75;São Gonçalo;Grande Niterói;85;0;0;3;28;295;138;7;44;20;2;53;179;0;0
2006;4;12;76;Niterói;Grande Niterói;41;1;0;7;12;1436;173;28;75;5;3;490;160;1;0
2006;4;12;77;Niterói;Grande Niterói;16;0;0;15;8;862;215;7;77;17;2;246;82;0;0
2006;4;12;78;Niterói;Grande Niterói;63;0;5;15;19;590;290;8;61;19;2;101;229;0;0
2006;4;12;79;Niterói;Grande Niterói;39;0;0;3;14;185;85;2;21;16;2;69;30;0;0
2006;4;12;81;Niterói;Grande Niterói;24;0;0;6;17;283;174;4;45;65;0;172;77;0;0
2006;4;12;82;Maricá;Grande Niterói;37;2;1;1;44;95;98;9;38;35;0;91;128;0;0
2006;4;25;118;Araruama;Interior;62;0;3;1;28;97;43;12;22;41;0;173;57;0;0
2006;4;25;124;Saquarema;Interior;47;0;0;8;20;34;15;3;5;17;0;76;49;0;0
2006;4;25;125;São Pedro da Aldeia;Interior;38;1;3;3;15;59;35;5;20;16;0;72;81;0;0
2006;4;25;126;"Cabo Frio;Arraial do Cabo";Interior;106;2;3;9;53;499;90;7;66;31;0;250;141;0;0
2006;4;25;127;Armação dos Búzios;Interior;45;0;0;1;18;61;24;1;20;25;1;73;36;0;0
2006;4;25;129;Iguaba Grande;Interior;5;0;1;0;4;16;7;3;6;21;0;10;23;0;0
2006;4;35;71;"Itaboraí;Tanguá";Interior;141;1;3;17;46;701;225;48;71;48;0;107;249;0;0
2006;4;35;119;Rio Bonito;Interior;9;0;1;3;3;64;26;23;11;15;0;41;37;0;0
2006;4;35;120;Silva Jardim;Interior;5;0;1;0;14;3;7;11;1;3;0;6;8;0;0
2006;4;35;159;Cachoeiras de Macacu;Interior;21;0;0;0;2;10;3;3;1;10;0;44;10;0;0
2006;5;10;88;Barra do Pirai;Interior;14;2;1;0;15;28;12;6;9;11;0;63;25;0;0
2006;5;10;91;Valença;Interior;5;0;0;0;17;12;6;0;5;7;0;46;23;0;0
2006;5;10;92;Rio das Flores;Interior;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
2006;5;10;94;Piraí;Interior;1;1;0;0;5;8;4;40;1;0;0;16;26;0;0
2006;5;10;95;Vassouras;Interior;4;0;0;0;9;8;6;3;2;2;0;48;10;0;0
2006;5;10;96;"Miguel Pereira;Paty dos Alferes";Interior;8;0;0;0;17;5;4;1;2;2;0;24;10;0;0
2006;5;10;97;Mendes;Interior;1;0;0;0;8;3;0;2;0;1;0;10;4;0;0
2006;5;10;98;Engenheiro Paulo de Frontin;Interior;0;0;0;0;1;0;0;0;0;2;0;8;3;0;0
2006;5;10;101;Pinheiral;Interior;4;0;0;0;8;7;0;0;4;1;0;8;6;0;0
2006;5;10;168;Rio Claro;Interior;8;0;0;1;4;4;1;2;1;1;0;11;9;0;0
2006;5;28;90;Barra Mansa;Interior;45;2;0;0;28;127;38;22;103;10;0;100;112;0;0
2006;5;28;93;Volta Redonda;Interior;69;0;2;0;56;248;53;6;66;21;0;268;111;0;0
2006;5;28;100;"Porto Real;Quatis";Interior;4;0;0;0;5;16;5;1;12;0;0;12;14;0;0
2006;5;33;165;Mangaratiba;Interior;5;1;0;0;23;24;13;2;9;8;0;44;25;0;0
2006;5;33;166;Angra dos Reis;Interior;61;0;2;5;38;85;8;3;25;15;0;129;38;0;0
2006;5;33;167;Paraty;Interior;18;0;0;0;9;19;5;0;26;8;0;23;11;0;0
2006;5;37;89;Resende;Interior;35;0;0;3;24;109;42;15;40;12;0;109;73;0;0
2006;5;37;99;Itatiaia;Interior;7;0;0;1;11;23;8;2;11;1;0;21;7;0;0
2006;6;8;134;Campos dos Goytacazes;Interior;79;0;1;0;53;516;34;28;103;25;0;219;119;1;0
2006;6;8;141;São Fidélis;Interior;3;0;0;0;4;3;4;5;0;2;0;19;9;0;0
2006;6;8;145;São João da Barra;Interior;2;0;1;1;6;12;3;0;6;3;0;8;13;0;0
2006;6;8;146;Campos dos Goytacazes;Interior;104;0;1;2;29;167;36;26;57;18;0;18;112;0;0
2006;6;8;147;São Francisco de Itabapoana;Interior;11;0;3;0;21;8;2;0;2;4;0;15;20;0;0
